locationtext,detectorid,starttime,volume,speed,length
Foster NB,1362,2011-09-22 19:55:40,6,60,1.6
Foster NB,1362,2011-09-22 19:56:00,6,52,1.6
Foster NB,1362,2011-09-22 19:56:20,6,60,1.6
Foster NB,1362,2011-09-22 19:56:40,3,55,1.6
Foster NB,1362,2011-09-22 19:57:00,5,62,1.6
Foster NB,1362,2011-09-22 19:57:20,7,60,1.6
Foster NB,1362,2011-09-22 19:57:40,4,57,1.6
Foster NB,1362,2011-09-22 19:58:00,2,65,1.6
Foster NB,1362,2011-09-22 19:58:20,7,59,1.6
Foster NB,1362,2011-09-22 19:58:40,8,48,1.6
Foster NB,1362,2011-09-22 19:59:00,6,55,1.6
Foster NB,1362,2011-09-22 19:59:20,5,63,1.6
Foster NB,1362,2011-09-22 19:59:40,8,55,1.6
Foster NB,1362,2011-09-22 20:00:00,5,66,1.6
Foster NB,1362,2011-09-22 20:00:20,7,70,1.6
Foster NB,1362,2011-09-22 20:00:40,4,63,1.6
Foster NB,1362,2011-09-22 20:01:00,11,56,1.6
Foster NB,1362,2011-09-22 20:01:20,3,58,1.6
Foster NB,1362,2011-09-22 20:01:40,8,61,1.6
Foster NB,1362,2011-09-22 20:02:00,6,54,1.6
Foster NB,1362,2011-09-22 20:02:20,8,57,1.6
Foster NB,1362,2011-09-22 20:02:40,5,71,1.6
Foster NB,1362,2011-09-22 20:03:00,3,68,1.6
Foster NB,1362,2011-09-22 20:03:20,6,62,1.6
Foster NB,1362,2011-09-22 20:03:40,9,52,1.6
Foster NB,1362,2011-09-22 20:04:00,5,51,1.6
Foster NB,1362,2011-09-22 20:04:20,4,59,1.6
Foster NB,1362,2011-09-22 20:04:40,6,62,1.6
Foster NB,1362,2011-09-22 20:05:00,6,53,1.6
Foster NB,1362,2011-09-22 20:05:20,5,68,1.6
Foster NB,1362,2011-09-22 20:05:40,6,65,1.6
Foster NB,1362,2011-09-22 20:06:00,6,58,1.6
Foster NB,1362,2011-09-22 20:06:20,6,61,1.6
Foster NB,1362,2011-09-22 20:06:40,7,62,1.6
Foster NB,1362,2011-09-22 20:07:00,5,59,1.6
Foster NB,1362,2011-09-22 20:07:20,5,60,1.6
Foster NB,1362,2011-09-22 20:07:40,10,51,1.6
Foster NB,1362,2011-09-22 20:08:00,4,66,1.6
Foster NB,1362,2011-09-22 20:08:20,3,68,1.6
Foster NB,1362,2011-09-22 20:08:40,6,55,1.6
Foster NB,1362,2011-09-22 20:09:00,4,68,1.6
Foster NB,1362,2011-09-22 20:09:20,4,66,1.6
Foster NB,1362,2011-09-22 20:09:40,6,57,1.6
Foster NB,1362,2011-09-22 20:10:00,3,65,1.6
Foster NB,1362,2011-09-22 20:10:20,3,66,1.6
Foster NB,1362,2011-09-22 20:10:40,6,58,1.6
Foster NB,1362,2011-09-22 20:11:00,8,54,1.6
Foster NB,1362,2011-09-22 20:11:20,7,61,1.6
Foster NB,1362,2011-09-22 20:11:40,6,61,1.6
Foster NB,1362,2011-09-22 20:12:00,8,56,1.6
Foster NB,1362,2011-09-22 20:12:20,6,56,1.6
Foster NB,1362,2011-09-22 20:12:40,5,67,1.6
Foster NB,1362,2011-09-22 20:13:00,3,64,1.6
Foster NB,1362,2011-09-22 20:13:20,4,54,1.6
Foster NB,1362,2011-09-22 20:13:40,4,66,1.6
Foster NB,1362,2011-09-22 20:14:00,2,46,1.6
Foster NB,1362,2011-09-22 20:14:20,6,55,1.6
Foster NB,1362,2011-09-22 20:14:40,5,59,1.6
Foster NB,1362,2011-09-22 20:15:00,5,55,1.6
Foster NB,1362,2011-09-22 20:15:20,5,64,1.6
Foster NB,1362,2011-09-22 20:15:40,7,59,1.6
Foster NB,1362,2011-09-22 20:16:00,7,56,1.6
Foster NB,1362,2011-09-22 20:16:20,9,65,1.6
Foster NB,1362,2011-09-22 20:16:40,2,57,1.6
Foster NB,1362,2011-09-22 20:17:00,5,54,1.6
Foster NB,1362,2011-09-22 20:17:20,5,59,1.6
Foster NB,1362,2011-09-22 20:17:40,5,62,1.6
Foster NB,1362,2011-09-22 20:18:00,8,57,1.6
Foster NB,1362,2011-09-22 20:18:20,6,57,1.6
Foster NB,1362,2011-09-22 20:18:40,4,60,1.6
Foster NB,1362,2011-09-22 20:19:00,6,57,1.6
Foster NB,1362,2011-09-22 20:19:20,6,60,1.6
Foster NB,1362,2011-09-22 20:19:40,3,60,1.6
Foster NB,1362,2011-09-22 20:20:00,4,60,1.6
Foster NB,1362,2011-09-22 20:20:20,5,64,1.6
Foster NB,1362,2011-09-22 20:20:40,5,67,1.6
Foster NB,1362,2011-09-22 20:21:00,5,42,1.6
Foster NB,1362,2011-09-22 20:21:20,2,50,1.6
Foster NB,1362,2011-09-22 20:21:40,3,64,1.6
Foster NB,1362,2011-09-22 20:22:00,5,56,1.6
Foster NB,1362,2011-09-22 20:22:20,8,51,1.6
Foster NB,1362,2011-09-22 20:22:40,6,51,1.6
Foster NB,1362,2011-09-22 20:23:00,6,57,1.6
Foster NB,1362,2011-09-22 20:23:20,2,59,1.6
Foster NB,1362,2011-09-22 20:23:40,7,53,1.6
Foster NB,1362,2011-09-22 20:24:00,6,61,1.6
Foster NB,1362,2011-09-22 20:24:20,1,68,1.6
Foster NB,1362,2011-09-22 20:24:40,3,65,1.6
Foster NB,1362,2011-09-22 20:25:00,7,57,1.6
Foster NB,1362,2011-09-22 20:25:20,2,65,1.6
Foster NB,1362,2011-09-22 20:25:40,4,60,1.6
Foster NB,1362,2011-09-22 20:26:00,11,64,1.6
Foster NB,1362,2011-09-22 20:26:20,5,72,1.6
Foster NB,1362,2011-09-22 20:26:40,2,46,1.6
Foster NB,1362,2011-09-22 20:27:00,7,59,1.6
Foster NB,1362,2011-09-22 20:27:20,3,59,1.6
Foster NB,1362,2011-09-22 20:27:40,6,57,1.6
Foster NB,1362,2011-09-22 20:28:00,3,55,1.6
Foster NB,1362,2011-09-22 20:28:20,4,60,1.6
Foster NB,1362,2011-09-22 20:28:40,5,60,1.6
Foster NB,1362,2011-09-22 20:29:00,8,62,1.6
Foster NB,1362,2011-09-22 20:29:20,5,66,1.6
Foster NB,1362,2011-09-22 20:29:40,4,55,1.6
Foster NB,1362,2011-09-22 20:30:00,4,62,1.6
Foster NB,1362,2011-09-22 20:30:20,6,53,1.6
Foster NB,1362,2011-09-22 20:30:40,9,51,1.6
Foster NB,1362,2011-09-22 20:31:00,5,63,1.6
Foster NB,1362,2011-09-22 20:31:20,5,63,1.6
Foster NB,1362,2011-09-22 20:31:40,5,62,1.6
Foster NB,1362,2011-09-22 20:32:00,4,58,1.6
Foster NB,1362,2011-09-22 20:32:20,7,68,1.6
Foster NB,1362,2011-09-22 20:32:40,3,56,1.6
Foster NB,1362,2011-09-22 20:33:00,9,54,1.6
Foster NB,1362,2011-09-22 20:33:20,8,54,1.6
Foster NB,1362,2011-09-22 20:33:40,5,62,1.6
Foster NB,1362,2011-09-22 20:34:00,7,62,1.6
Foster NB,1362,2011-09-22 20:34:20,5,57,1.6
Foster NB,1362,2011-09-22 20:34:40,4,53,1.6
Foster NB,1362,2011-09-22 20:35:00,5,57,1.6
Foster NB,1362,2011-09-22 20:35:20,4,62,1.6
Foster NB,1362,2011-09-22 20:35:40,5,65,1.6
Foster NB,1362,2011-09-22 20:36:00,7,63,1.6
Foster NB,1362,2011-09-22 20:36:20,8,71,1.6
Foster NB,1362,2011-09-22 20:36:40,5,53,1.6
Foster NB,1362,2011-09-22 20:37:00,7,61,1.6
Foster NB,1362,2011-09-22 20:37:20,5,53,1.6
Foster NB,1362,2011-09-22 20:37:40,4,66,1.6
Foster NB,1362,2011-09-22 20:38:00,6,60,1.6
Foster NB,1362,2011-09-22 20:38:20,3,65,1.6
Foster NB,1362,2011-09-22 20:38:40,2,58,1.6
Foster NB,1362,2011-09-22 20:39:00,7,52,1.6
Foster NB,1362,2011-09-22 20:39:20,9,54,1.6
Foster NB,1362,2011-09-22 20:39:40,4,57,1.6
Foster NB,1362,2011-09-22 20:40:00,4,65,1.6
Foster NB,1362,2011-09-22 20:40:20,3,53,1.6
Foster NB,1362,2011-09-22 20:40:40,9,55,1.6
Foster NB,1362,2011-09-22 20:41:00,5,58,1.6
Foster NB,1362,2011-09-22 20:41:20,3,55,1.6
Foster NB,1362,2011-09-22 20:41:40,5,56,1.6
Foster NB,1362,2011-09-22 20:42:00,3,61,1.6
Foster NB,1362,2011-09-22 20:42:20,5,61,1.6
Foster NB,1362,2011-09-22 20:42:40,4,75,1.6
Foster NB,1362,2011-09-22 20:43:00,6,60,1.6
Foster NB,1362,2011-09-22 20:43:20,6,63,1.6
Foster NB,1362,2011-09-22 20:43:40,5,56,1.6
Foster NB,1362,2011-09-22 20:44:00,9,60,1.6
Foster NB,1362,2011-09-22 20:44:20,3,50,1.6
Foster NB,1362,2011-09-22 20:44:40,8,57,1.6
Foster NB,1362,2011-09-22 20:45:00,2,58,1.6
Foster NB,1362,2011-09-22 20:45:20,5,56,1.6
Foster NB,1362,2011-09-22 20:45:40,8,58,1.6
Foster NB,1362,2011-09-22 20:46:00,4,56,1.6
Foster NB,1362,2011-09-22 20:46:20,6,58,1.6
Foster NB,1362,2011-09-22 20:46:40,7,52,1.6
Foster NB,1362,2011-09-22 20:47:00,4,68,1.6
Foster NB,1362,2011-09-22 20:47:20,3,64,1.6
Foster NB,1362,2011-09-22 20:47:40,10,59,1.6
Foster NB,1362,2011-09-22 20:48:00,3,50,1.6
Foster NB,1362,2011-09-22 20:48:20,8,68,1.6
Foster NB,1362,2011-09-22 20:48:40,0,0,1.6
Foster NB,1362,2011-09-22 20:49:00,5,68,1.6
Foster NB,1362,2011-09-22 20:49:20,5,55,1.6
Foster NB,1362,2011-09-22 20:49:40,3,53,1.6
Foster NB,1362,2011-09-22 20:50:00,5,67,1.6
Foster NB,1362,2011-09-22 20:50:20,6,65,1.6
Foster NB,1362,2011-09-22 20:50:40,9,59,1.6
Foster NB,1362,2011-09-22 20:51:00,6,62,1.6
Foster NB,1362,2011-09-22 20:51:20,3,62,1.6
Foster NB,1362,2011-09-22 20:51:40,6,64,1.6
Foster NB,1362,2011-09-22 20:52:00,6,53,1.6
Foster NB,1362,2011-09-22 20:52:20,6,59,1.6
Foster NB,1362,2011-09-22 20:52:40,5,66,1.6
Foster NB,1362,2011-09-22 20:53:00,2,59,1.6
Foster NB,1362,2011-09-22 20:53:20,6,52,1.6
Foster NB,1362,2011-09-22 20:53:40,4,54,1.6
Foster NB,1362,2011-09-22 20:54:00,5,49,1.6
Foster NB,1362,2011-09-22 20:54:20,7,57,1.6
Foster NB,1362,2011-09-22 20:54:40,5,59,1.6
Foster NB,1362,2011-09-22 20:55:00,6,53,1.6
Foster NB,1362,2011-09-22 20:55:20,6,57,1.6
Foster NB,1362,2011-09-22 20:55:40,3,55,1.6
Foster NB,1362,2011-09-22 20:56:00,8,57,1.6
Foster NB,1362,2011-09-22 20:56:20,3,70,1.6
Foster NB,1362,2011-09-22 20:56:40,5,54,1.6
Foster NB,1362,2011-09-22 20:57:00,6,47,1.6
Foster NB,1362,2011-09-22 20:57:20,6,54,1.6
Foster NB,1362,2011-09-22 20:57:40,8,50,1.6
Foster NB,1362,2011-09-22 20:58:00,3,56,1.6
Foster NB,1362,2011-09-22 20:58:20,7,51,1.6
Foster NB,1362,2011-09-22 20:58:40,7,60,1.6
Foster NB,1362,2011-09-22 20:59:00,8,57,1.6
Foster NB,1362,2011-09-22 20:59:20,7,55,1.6
Foster NB,1362,2011-09-22 22:34:40,2,76,1.6
Foster NB,1362,2011-09-22 22:35:00,1,52,1.6
Foster NB,1362,2011-09-22 22:35:20,6,56,1.6
Foster NB,1362,2011-09-22 22:35:40,3,50,1.6
Foster NB,1362,2011-09-22 22:36:00,5,56,1.6
Foster NB,1362,2011-09-22 22:36:20,5,59,1.6
Foster NB,1362,2011-09-22 22:36:40,3,54,1.6
Foster NB,1362,2011-09-22 22:37:00,6,64,1.6
Foster NB,1362,2011-09-22 22:37:20,3,52,1.6
Foster NB,1362,2011-09-22 22:37:40,2,64,1.6
Foster NB,1362,2011-09-22 22:38:00,5,50,1.6
Foster NB,1362,2011-09-22 22:38:20,4,50,1.6
Foster NB,1362,2011-09-22 22:38:40,1,68,1.6
Foster NB,1362,2011-09-22 22:39:00,3,54,1.6
Foster NB,1362,2011-09-22 22:39:20,2,65,1.6
Foster NB,1362,2011-09-22 22:39:40,4,57,1.6
Foster NB,1362,2011-09-22 22:40:00,2,55,1.6
Foster NB,1362,2011-09-22 22:40:20,5,67,1.6
Foster NB,1362,2011-09-22 22:40:40,2,59,1.6
Foster NB,1362,2011-09-22 22:41:00,5,58,1.6
Foster NB,1362,2011-09-22 22:41:20,5,59,1.6
Foster NB,1362,2011-09-22 22:41:40,7,59,1.6
Foster NB,1362,2011-09-22 22:42:00,4,60,1.6
Foster NB,1362,2011-09-22 22:42:20,3,61,1.6
Foster NB,1362,2011-09-22 22:42:40,4,63,1.6
Foster NB,1362,2011-09-22 22:43:00,4,63,1.6
Foster NB,1362,2011-09-22 22:43:20,2,58,1.6
Foster NB,1362,2011-09-22 22:43:40,6,57,1.6
Foster NB,1362,2011-09-22 22:44:00,2,59,1.6
Foster NB,1362,2011-09-22 22:44:20,3,65,1.6
Foster NB,1362,2011-09-22 22:44:40,3,65,1.6
Foster NB,1362,2011-09-22 22:45:00,3,60,1.6
Foster NB,1362,2011-09-22 22:45:20,2,56,1.6
Foster NB,1362,2011-09-22 22:45:40,4,53,1.6
Foster NB,1362,2011-09-22 22:46:00,3,65,1.6
Foster NB,1362,2011-09-22 22:46:20,4,50,1.6
Foster NB,1362,2011-09-22 22:46:40,4,62,1.6
Foster NB,1362,2011-09-22 22:47:00,6,62,1.6
Foster NB,1362,2011-09-22 22:47:20,4,62,1.6
Foster NB,1362,2011-09-22 22:47:40,1,50,1.6
Foster NB,1362,2011-09-22 22:48:00,2,59,1.6
Foster NB,1362,2011-09-22 22:48:20,2,65,1.6
Foster NB,1362,2011-09-22 22:48:40,4,59,1.6
Foster NB,1362,2011-09-22 22:49:00,4,57,1.6
Foster NB,1362,2011-09-22 22:49:20,7,62,1.6
Foster NB,1362,2011-09-22 22:49:40,3,61,1.6
Foster NB,1362,2011-09-22 22:50:00,4,57,1.6
Foster NB,1362,2011-09-22 22:50:20,2,59,1.6
Foster NB,1362,2011-09-22 22:50:40,2,76,1.6
Foster NB,1362,2011-09-22 22:51:00,4,50,1.6
Foster NB,1362,2011-09-22 22:51:20,4,57,1.6
Foster NB,1362,2011-09-22 22:51:40,4,57,1.6
Foster NB,1362,2011-09-22 22:52:00,1,59,1.6
Foster NB,1362,2011-09-22 22:52:20,3,56,1.6
Foster NB,1362,2011-09-22 22:52:40,1,64,1.6
Foster NB,1362,2011-09-22 22:53:00,4,69,1.6
Foster NB,1362,2011-09-22 22:53:20,3,68,1.6
Foster NB,1362,2011-09-22 22:53:40,1,61,1.6
Foster NB,1362,2011-09-22 22:54:00,0,,1.6
Foster NB,1362,2011-09-22 22:54:20,3,62,1.6
Foster NB,1362,2011-09-22 22:54:40,1,64,1.6
Foster NB,1362,2011-09-22 22:55:00,4,58,1.6
Foster NB,1362,2011-09-22 22:55:20,4,68,1.6
Foster NB,1362,2011-09-22 22:55:40,1,68,1.6
Foster NB,1362,2011-09-22 22:56:00,3,56,1.6
Foster NB,1362,2011-09-22 22:56:20,1,68,1.6
Foster NB,1362,2011-09-22 22:56:40,2,51,1.6
Foster NB,1362,2011-09-22 22:57:00,5,62,1.6
Foster NB,1362,2011-09-22 22:57:20,2,66,1.6
Foster NB,1362,2011-09-22 22:57:40,4,57,1.6
Foster NB,1362,2011-09-22 22:58:00,3,67,1.6
Foster NB,1362,2011-09-22 22:58:20,3,62,1.6
Foster NB,1362,2011-09-22 22:58:40,5,60,1.6
Foster NB,1362,2011-09-22 22:59:00,2,50,1.6
Foster NB,1362,2011-09-22 22:59:20,4,61,1.6
Foster NB,1362,2011-09-22 22:59:40,0,,1.6
Foster NB,1362,2011-09-22 23:00:00,3,53,1.6
Foster NB,1362,2011-09-22 23:00:20,4,53,1.6
Foster NB,1362,2011-09-22 23:00:40,0,,1.6
Foster NB,1362,2011-09-22 23:01:00,0,,1.6
Foster NB,1362,2011-09-22 23:01:20,2,58,1.6
Foster NB,1362,2011-09-22 23:01:40,2,50,1.6
Foster NB,1362,2011-09-22 23:02:00,3,47,1.6
Foster NB,1362,2011-09-22 23:02:20,0,0,1.6
Foster NB,1362,2011-09-22 23:02:40,4,60,1.6
Foster NB,1362,2011-09-22 23:03:00,1,67,1.6
Foster NB,1362,2011-09-22 23:03:20,2,57,1.6
Foster NB,1362,2011-09-22 23:03:40,1,50,1.6
Foster NB,1362,2011-09-22 23:04:00,0,,1.6
Foster NB,1362,2011-09-22 23:04:20,1,67,1.6
Foster NB,1362,2011-09-22 23:04:40,1,56,1.6
Foster NB,1362,2011-09-22 23:05:00,3,60,1.6
Foster NB,1362,2011-09-22 23:05:20,3,68,1.6
Foster NB,1362,2011-09-22 23:05:40,3,56,1.6
Foster NB,1362,2011-09-22 23:06:00,0,,1.6
Foster NB,1362,2011-09-22 23:06:20,2,59,1.6
Foster NB,1362,2011-09-22 23:06:40,1,68,1.6
Foster NB,1362,2011-09-22 23:07:00,3,42,1.6
Foster NB,1362,2011-09-22 23:07:20,1,63,1.6
Foster NB,1362,2011-09-22 23:07:40,0,,1.6
Foster NB,1362,2011-09-22 23:08:00,2,80,1.6
Foster NB,1362,2011-09-22 23:08:20,3,65,1.6
Foster NB,1362,2011-09-22 23:08:40,5,64,1.6
Foster NB,1362,2011-09-22 23:09:00,2,59,1.6
Foster NB,1362,2011-09-22 23:09:20,2,68,1.6
Foster NB,1362,2011-09-22 23:09:40,1,50,1.6
Foster NB,1362,2011-09-22 23:10:00,5,59,1.6
Foster NB,1362,2011-09-22 23:10:20,5,66,1.6
Foster NB,1362,2011-09-22 23:10:40,4,65,1.6
Foster NB,1362,2011-09-22 23:11:00,1,50,1.6
Foster NB,1362,2011-09-22 23:11:20,3,56,1.6
Foster NB,1362,2011-09-22 23:11:40,5,62,1.6
Foster NB,1362,2011-09-22 23:12:00,4,59,1.6
Foster NB,1362,2011-09-22 23:12:20,2,45,1.6
Foster NB,1362,2011-09-22 23:12:40,2,64,1.6
Foster NB,1362,2011-09-22 23:13:00,3,55,1.6
Foster NB,1362,2011-09-22 23:13:20,6,56,1.6
Foster NB,1362,2011-09-22 23:13:40,6,54,1.6
Foster NB,1362,2011-09-22 23:14:00,3,61,1.6
Foster NB,1362,2011-09-22 23:14:20,3,67,1.6
Foster NB,1362,2011-09-22 23:14:40,0,,1.6
Foster NB,1362,2011-09-22 23:15:00,5,66,1.6
Foster NB,1362,2011-09-22 23:15:20,1,64,1.6
Foster NB,1362,2011-09-22 23:15:40,2,49,1.6
Foster NB,1362,2011-09-22 23:16:00,2,64,1.6
Foster NB,1362,2011-09-22 23:16:20,4,62,1.6
Foster NB,1362,2011-09-22 23:16:40,3,62,1.6
Foster NB,1362,2011-09-22 23:17:00,4,61,1.6
Foster NB,1362,2011-09-22 23:17:20,0,,1.6
Foster NB,1362,2011-09-22 23:17:40,3,56,1.6
Foster NB,1362,2011-09-22 23:18:00,1,68,1.6
Foster NB,1362,2011-09-22 23:18:20,0,,1.6
Foster NB,1362,2011-09-22 23:18:40,4,67,1.6
Foster NB,1362,2011-09-22 23:19:00,3,58,1.6
Foster NB,1362,2011-09-22 23:19:20,3,65,1.6
Foster NB,1362,2011-09-22 23:19:40,3,65,1.6
Foster NB,1362,2011-09-22 23:20:00,2,68,1.6
Foster NB,1362,2011-09-22 23:20:20,1,63,1.6
Foster NB,1362,2011-09-22 23:20:40,2,63,1.6
Foster NB,1362,2011-09-22 23:21:00,2,58,1.6
Foster NB,1362,2011-09-22 23:21:20,1,67,1.6
Foster NB,1362,2011-09-22 23:21:40,1,33,1.6
Foster NB,1362,2011-09-22 23:22:00,4,67,1.6
Foster NB,1362,2011-09-22 23:22:20,3,65,1.6
Foster NB,1362,2011-09-22 23:22:40,2,59,1.6
Foster NB,1362,2011-09-22 23:23:00,4,75,1.6
Foster NB,1362,2011-09-22 23:23:20,0,,1.6
Foster NB,1362,2011-09-22 23:23:40,1,67,1.6
Foster NB,1362,2011-09-22 23:24:00,4,58,1.6
Foster NB,1362,2011-09-22 23:24:20,4,60,1.6
Foster NB,1362,2011-09-22 23:24:40,1,68,1.6
Foster NB,1362,2011-09-22 23:25:00,6,58,1.6
Foster NB,1362,2011-09-22 23:25:20,1,68,1.6
Foster NB,1362,2011-09-22 23:25:40,2,65,1.6
Foster NB,1362,2011-09-22 23:26:00,3,60,1.6
Foster NB,1362,2011-09-22 23:26:20,4,67,1.6
Foster NB,1362,2011-09-22 23:26:40,2,64,1.6
Foster NB,1362,2011-09-22 23:27:00,3,76,1.6
Foster NB,1362,2011-09-22 23:27:20,2,33,1.6
Foster NB,1362,2011-09-22 23:27:40,4,68,1.6
Foster NB,1362,2011-09-22 23:28:00,2,57,1.6
Foster NB,1362,2011-09-22 23:28:20,2,64,1.6
Foster NB,1362,2011-09-22 23:28:40,0,,1.6
Foster NB,1362,2011-09-22 23:29:00,3,68,1.6
Foster NB,1362,2011-09-22 23:29:20,1,68,1.6
Foster NB,1362,2011-09-22 23:29:40,0,,1.6
Foster NB,1362,2011-09-22 23:30:00,1,51,1.6
Foster NB,1362,2011-09-22 23:30:20,1,34,1.6
Foster NB,1362,2011-09-22 23:30:40,3,57,1.6
Foster NB,1362,2011-09-22 23:31:00,1,67,1.6
Foster NB,1362,2011-09-22 23:31:20,1,64,1.6
Foster NB,1362,2011-09-22 23:31:40,4,58,1.6
Foster NB,1362,2011-09-22 23:32:00,0,,1.6
Foster NB,1362,2011-09-22 23:32:20,2,59,1.6
Foster NB,1362,2011-09-22 23:32:40,3,55,1.6
Foster NB,1362,2011-09-22 23:33:00,1,68,1.6
Foster NB,1362,2011-09-22 23:33:20,1,64,1.6
Foster NB,1362,2011-09-22 23:33:40,3,70,1.6
Foster NB,1362,2011-09-22 23:34:00,3,65,1.6
Foster NB,1362,2011-09-22 23:34:20,1,50,1.6
Foster NB,1362,2011-09-22 23:34:40,1,68,1.6
Foster NB,1362,2011-09-22 23:35:00,1,64,1.6
Foster NB,1362,2011-09-22 23:35:20,1,50,1.6
Foster NB,1362,2011-09-22 23:35:40,0,,1.6
Foster NB,1362,2011-09-22 23:36:00,2,58,1.6
Foster NB,1362,2011-09-22 23:36:20,4,63,1.6
Foster NB,1362,2011-09-22 23:36:40,2,57,1.6
Foster NB,1362,2011-09-22 23:37:00,2,50,1.6
Foster NB,1362,2011-09-22 23:37:20,0,,1.6
Foster NB,1362,2011-09-22 23:37:40,4,63,1.6
Foster NB,1362,2011-09-22 23:38:00,3,65,1.6
Foster NB,1362,2011-09-22 23:38:20,3,65,1.6
Foster NB,1362,2011-09-22 23:38:40,5,72,1.6
Foster NB,1362,2011-09-22 23:39:00,5,57,1.6
Foster NB,1362,2011-09-22 23:39:20,3,49,1.6
Foster NB,1362,2011-09-22 23:39:40,4,66,1.6
Foster NB,1362,2011-09-22 23:40:00,5,55,1.6
Foster NB,1362,2011-09-22 23:40:20,3,60,1.6
Foster NB,1362,2011-09-22 23:40:40,4,57,1.6
Foster NB,1362,2011-09-22 23:41:00,5,64,1.6
Foster NB,1362,2011-09-22 23:41:20,0,,1.6
Foster NB,1362,2011-09-22 23:41:40,3,66,1.6
Foster NB,1362,2011-09-22 23:42:00,0,,1.6
Foster NB,1362,2011-09-22 23:42:20,0,,1.6
Foster NB,1362,2011-09-22 23:42:40,2,68,1.6
Foster NB,1362,2011-09-22 23:43:00,7,62,1.6
Foster NB,1362,2011-09-22 23:43:20,5,61,1.6
Foster NB,1362,2011-09-22 23:43:40,7,66,1.6
Foster NB,1362,2011-09-22 23:44:00,3,55,1.6
Foster NB,1362,2011-09-22 23:44:20,2,68,1.6
Foster NB,1362,2011-09-22 23:44:40,2,58,1.6
Foster NB,1362,2011-09-22 23:45:00,2,64,1.6
Foster NB,1362,2011-09-22 23:45:20,1,67,1.6
Foster NB,1362,2011-09-22 23:45:40,3,65,1.6
Foster NB,1362,2011-09-22 23:46:00,0,,1.6
Foster NB,1362,2011-09-22 23:46:20,4,52,1.6
Foster NB,1362,2011-09-22 23:46:40,2,50,1.6
Foster NB,1362,2011-09-22 23:47:00,0,,1.6
Foster NB,1362,2011-09-22 23:47:20,0,,1.6
Foster NB,1362,2011-09-22 23:47:40,3,66,1.6
Foster NB,1362,2011-09-22 23:48:00,1,67,1.6
Foster NB,1362,2011-09-22 23:48:20,0,,1.6
Foster NB,1362,2011-09-22 23:48:40,1,2,1.6
Foster NB,1362,2011-09-22 23:49:00,2,65,1.6
Foster NB,1362,2011-09-22 23:49:20,2,65,1.6
Foster NB,1362,2011-09-22 23:49:40,2,58,1.6
Foster NB,1362,2011-09-22 23:50:00,2,66,1.6
Foster NB,1362,2011-09-22 23:50:20,1,67,1.6
Foster NB,1362,2011-09-22 23:50:40,2,80,1.6
Foster NB,1362,2011-09-22 23:51:00,0,,1.6
Foster NB,1362,2011-09-22 23:51:20,5,71,1.6
Foster NB,1362,2011-09-22 23:51:40,2,82,1.6
Foster NB,1362,2011-09-22 23:52:00,2,56,1.6
Foster NB,1362,2011-09-22 23:52:20,6,52,1.6
Foster NB,1362,2011-09-22 23:52:40,0,,1.6
Foster NB,1362,2011-09-22 23:53:00,4,59,1.6
Foster NB,1362,2011-09-22 23:53:20,0,,1.6
Foster NB,1362,2011-09-22 23:53:40,0,,1.6
Foster NB,1362,2011-09-22 23:54:00,0,,1.6
Foster NB,1362,2011-09-22 23:54:20,3,66,1.6
Foster NB,1362,2011-09-22 23:54:40,2,67,1.6
Foster NB,1362,2011-09-22 23:55:00,3,68,1.6
Foster NB,1362,2011-09-22 23:55:20,3,58,1.6
Foster NB,1362,2011-09-22 23:55:40,1,68,1.6
Foster NB,1362,2011-09-22 23:56:00,0,,1.6
Foster NB,1362,2011-09-22 23:56:20,3,65,1.6
Foster NB,1362,2011-09-22 23:56:40,1,49,1.6
Foster NB,1362,2011-09-22 23:57:00,2,65,1.6
Foster NB,1362,2011-09-22 23:57:20,1,68,1.6
Foster NB,1362,2011-09-22 23:57:40,1,68,1.6
Foster NB,1362,2011-09-22 23:58:00,2,68,1.6
Foster NB,1362,2011-09-22 23:58:20,2,61,1.6
Foster NB,1362,2011-09-22 23:58:40,3,58,1.6
Foster NB,1362,2011-09-22 23:59:00,1,68,1.6
Foster NB,1362,2011-09-22 23:59:20,3,61,1.6
Foster NB,1362,2011-09-22 23:59:40,0,,1.6
Foster NB,1363,2011-09-22 00:00:00,1,40,1.6
Foster NB,1363,2011-09-22 00:00:20,1,64,1.6
Foster NB,1363,2011-09-22 00:00:40,0,,1.6
Foster NB,1363,2011-09-22 00:01:00,1,68,1.6
Foster NB,1363,2011-09-22 00:01:20,1,68,1.6
Foster NB,1363,2011-09-22 00:01:40,1,51,1.6
Foster NB,1363,2011-09-22 00:02:00,2,49,1.6
Foster NB,1363,2011-09-22 00:02:20,0,,1.6
Foster NB,1363,2011-09-22 00:02:40,1,50,1.6
Foster NB,1363,2011-09-22 00:03:00,2,56,1.6
Foster NB,1363,2011-09-22 00:03:20,0,,1.6
Foster NB,1363,2011-09-22 00:03:40,1,68,1.6
Foster NB,1363,2011-09-22 00:04:00,3,50,1.6
Foster NB,1363,2011-09-22 00:04:20,2,57,1.6
Foster NB,1363,2011-09-22 00:04:40,1,61,1.6
Foster NB,1363,2011-09-22 00:05:00,1,67,1.6
Foster NB,1363,2011-09-22 00:05:20,1,67,1.6
Foster NB,1363,2011-09-22 00:05:40,1,64,1.6
Foster NB,1363,2011-09-22 00:06:00,0,,1.6
